epoch,checkpoint,calibration_path,calibration_onset_open,calibration_offset_open,calibration_ev_f1_mean,eval_ev_f1_mean,eval_ev_f1_mean_anypitch,eval_patk_onset_f1,eval_patk_note_f1,eval_onset_event_f1,eval_offset_event_f1
34,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_34.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_034/calibration.json,0.068,0.07,0.07909104442668197,0.07816432977896054,0.12345996589710924,0.01987577140726949,0.0012422310348489476,0.07735321068487402,0.07897544887304705
28,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_28.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_028/calibration.json,0.068,0.07,0.07819527919257194,0.0781202220975257,0.12345996589710924,0.014449122059154546,0.001204088946750072,0.07757008885289136,0.07867035534216003
49,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_49.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_049/calibration.json,0.068,0.07,0.07790430584156934,0.07806372092627273,0.1232742260471015,0.00516461733718191,0.0,0.07753385807688318,0.07859358377566227
57,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_57.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_057/calibration.json,0.068,0.07,0.07776836981681443,0.07787427501675366,0.1232742260471015,0.0025316405731311557,0.0,0.07731718217381155,0.07843136785969577
79,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_79.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_079/calibration.json,0.068,0.07,0.07901656399433332,0.07774217739149952,0.12608300476705694,0.0013106109898261564,0.0,0.07856128263880198,0.07692307214419707
71,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_71.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_071/calibration.json,0.068,0.07,0.08109364307744821,0.07771001329044439,0.1263171918427009,0.0038143624531645553,0.0,0.08299999526597528,0.0724200313149135
43,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_43.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_043/calibration.json,0.068,0.07,0.07523188220640578,0.07765964078662968,0.12345996589710924,0.0124146442962721,0.0012414599388869615,0.07660359486679547,0.07871568670646391
59,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_59.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_059/calibration.json,0.068,0.055,0.07727830338903754,0.0776560631545899,0.1263171918427009,0.0051880624448479564,0.0012970118612552928,0.07927411187514909,0.0760380144340307
22,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_22.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_022/calibration.json,0.068,0.07,0.07732277153702022,0.07760914882197761,0.12345996589710924,0.014125951489701907,0.0011771580819864636,0.07481060142922058,0.08040769621473463
44,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_44.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_044/calibration.json,0.068,0.07,0.07655380357653174,0.07752801944800908,0.1232742260471015,0.007352936192971527,0.0012254852126713483,0.07646245512035589,0.07859358377566227
75,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_75.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_075/calibration.json,0.068,0.07,0.07608052191329401,0.07738838340082899,0.1263171918427009,0.0037950614173194574,0.0,0.07760635350526908,0.07717041329638888
73,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_73.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_073/calibration.json,0.068,0.07,0.07737282246385863,0.07728250111024976,0.1263171918427009,0.0037878737920542757,0.0,0.07735321068487402,0.0772117915356255
24,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_24.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_024/calibration.json,0.068,0.07,0.07737038464920587,0.07722756858260674,0.12345996589710924,0.014634141360627807,0.0,0.07583370946619834,0.07862142769901512
47,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_47.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_047/calibration.json,0.068,0.07,0.07749601076042952,0.07721412746233422,0.1232742260471015,0.005239025779501446,0.001309752695087852,0.07628676013500835,0.07814149478966008
58,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_58.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_058/calibration.json,0.068,0.06,0.07735133060153343,0.07694634957291158,0.1263171918427009,0.003878469466835293,0.0,0.0782280820886217,0.07566461705720146
51,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_51.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_051/calibration.json,0.068,0.07,0.07606878156750661,0.07687894945272208,0.1263171918427009,0.0040080110357673514,0.0,0.07660359486679547,0.07715430403864872
85,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_85.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_085/calibration.json,0.068,0.06,0.07749181389457123,0.0765342160734451,0.1263171918427009,0.004149372613549513,0.0,0.09154929082102481,0.061519141325865404
77,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_77.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_077/calibration.json,0.068,0.07,0.074941541296271,0.07651467475998802,0.1263171918427009,0.0038634850197406187,0.0,0.0761467844237651,0.07688256509621096
50,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_50.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_050/calibration.json,0.068,0.07,0.07677232643046678,0.07644488905813421,0.1263171918427009,0.005354747346973975,0.0,0.07538600816967264,0.07750376994659577
83,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_83.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_083/calibration.json,0.068,0.05,0.07797236601417773,0.07630345138304848,0.12608300476705694,0.005284010853238921,0.0,0.08073929492749254,0.07186760783860442
41,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_41.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_041/calibration.json,0.068,0.07,0.0749840095065515,0.07624512663289765,0.1232742260471015,0.012755097042485883,0.002551015409970812,0.07521521974510838,0.07727503352068693
37,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_37.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_037/calibration.json,0.068,0.07,0.07484400378418092,0.07589496736814631,0.12345996589710924,0.014981268416034367,0.0012484344586710544,0.07518115487999447,0.07660877985629816
74,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_74.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_074/calibration.json,0.068,0.065,0.07784707903234261,0.07589351237035066,0.1263171918427009,0.003838766594326781,0.0,0.07667436031472807,0.07511266442597324
60,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_60.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_060/calibration.json,0.068,0.07,0.07490272575689001,0.07585810303838325,0.1263171918427009,0.005098784039495329,0.0012746922613560956,0.07490974275979043,0.07680646331697606
32,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_32.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_032/calibration.json,0.068,0.07,0.0753289650630789,0.07580916603867172,0.12345996589710924,0.02037147495866124,0.0023966397282086803,0.0755919808762706,0.07602635120107284
80,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_80.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_080/calibration.json,0.058,0.07,0.08291795580781988,0.07579203935533033,0.1263171918427009,0.005284010853238921,0.0,0.08320801531166289,0.06837606339899778
68,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_68.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_068/calibration.json,0.068,0.065,0.07497671726226701,0.0757340336340522,0.1263171918427009,0.0063051652441007125,0.001261029052502976,0.07569538988219604,0.07577267738590837
27,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_27.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_027/calibration.json,0.068,0.06,0.07843907997443186,0.0756873041790979,0.12345996589710924,0.009870445352286183,0.001233801305525741,0.076218036818061,0.0751565715401348
36,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_36.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_036/calibration.json,0.068,0.07,0.07457661313548591,0.07544613805315412,0.12345996589710924,0.017305310215966454,0.0012360889553679514,0.07524931549405384,0.07564296061225438
99,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_99.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_099/calibration.json,0.048,0.035,0.07415292578815852,0.07533910144093978,0.1372243145924781,0.005138081063624979,0.0,0.08097560506719836,0.06970259781468119
52,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_52.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_052/calibration.json,0.068,0.07,0.07482060049903236,0.07532815327954184,0.1263171918427009,0.004034964743560383,0.0,0.0751471208567694,0.07550918570231428
97,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_97.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_097/calibration.json,0.048,0.05,0.07658102554087172,0.07529421329125856,0.13429397131667134,0.0026560374989115375,0.0,0.07786115861440897,0.07272726796810815
48,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_48.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_048/calibration.json,0.068,0.07,0.07566257666748721,0.07499354830987996,0.1263171918427009,0.005053690518826802,0.001263418882755583,0.0751471208567694,0.07483997576299052
45,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_45.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_045/calibration.json,0.068,0.07,0.07437094905819167,0.07494955570462244,0.1232742260471015,0.0050251206338352335,0.0012562764127919434,0.07397504005753935,0.07592407135170552
46,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_46.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_046/calibration.json,0.068,0.07,0.07514987035325578,0.07488478808916055,0.1232742260471015,0.00644329396939987,0.0012886547942240814,0.07437275533935792,0.07539682083896318
61,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_61.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_061/calibration.json,0.068,0.07,0.07479675387716661,0.07483280645411204,0.1263171918427009,0.006281402040853634,0.0012562764127919434,0.07430617274516754,0.07535944016305654
38,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_38.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_038/calibration.json,0.068,0.07,0.074087571492852,0.07480818939244617,0.1232742260471015,0.012091893452502233,0.0,0.07440609140287822,0.07521028738201412
82,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_82.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_082/calibration.json,0.063,0.07,0.07629246490826508,0.07460014703065435,0.1263171918427009,0.005256236787610454,0.0,0.07720929772999487,0.07199099633131381
30,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_30.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_030/calibration.json,0.068,0.07,0.07371881676636535,0.07454993490610472,0.12345996589710924,0.015522383092966614,0.001194024884201545,0.07377777327780768,0.07532209653440175
64,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_64.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_064/calibration.json,0.063,0.055,0.0742355730899035,0.07440444468316484,0.1263171918427009,0.0038143624531645553,0.0,0.07562641913746844,0.07318247022886125
69,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_69.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_069/calibration.json,0.018,0.07,0.07655692843471085,0.07417408336923695,0.14474310506502508,0.008739071162680278,0.0024968739093321297,0.07303010519118745,0.07531806154728644
33,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_33.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_033/calibration.json,0.068,0.07,0.074859048837022,0.07415197081475915,0.12345996589710924,0.018749995007274763,0.0024999950074865327,0.07433944913348613,0.07396449249603217
65,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_65.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_065/calibration.json,0.058,0.05,0.07339163433966861,0.0739349861785861,0.1263171918427009,0.003833860816142233,0.0,0.07545454090659118,0.072415431450581
4,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_4.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_004/calibration.json,0.013,0.01,0.06258209499310925,0.07385712956734669,0.18932917392219392,0.013499475991980085,0.003115260000400973,0.08004509091622222,0.06766916821847117
89,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_89.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_089/calibration.json,0.063,0.06,0.0766645545897991,0.07384862290412907,0.12608300476705694,0.003999995003161798,0.0,0.08201580556415433,0.0656814402441038
66,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_66.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_066/calibration.json,0.068,0.06,0.07304667701796747,0.07378454751675409,0.1263171918427009,0.0038119390940603384,0.0,0.07570675145451748,0.0718623435789907
21,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_21.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_021/calibration.json,0.063,0.015,0.07583456866129468,0.0737822302958013,0.16134000572944907,0.015855034720761982,0.0011324979146065195,0.07231120825238889,0.0752532523392137
88,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_88.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_088/calibration.json,0.063,0.07,0.07670459482177522,0.07375960477666132,0.12608300476705694,0.004084406175038914,0.0,0.0815324118012854,0.06598679775203724
39,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_39.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_039/calibration.json,0.068,0.07,0.07377224209191971,0.07373022439823013,0.1232742260471015,0.015921611673188795,0.0024494745025111786,0.07338637924278911,0.07407406955367113
35,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_35.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_035/calibration.json,0.068,0.07,0.07350031733655271,0.07334513778011202,0.12345996589710924,0.017273283106666315,0.0024676075979125313,0.07348383791683523,0.07320643764338881
40,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_40.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_040/calibration.json,0.068,0.07,0.07353548773928316,0.07330205057218192,0.1232742260471015,0.007504685438705826,0.0,0.07338637924278911,0.07321772190157474
96,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_96.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_096/calibration.json,0.043,0.04,0.07496386525998963,0.07309016712221453,0.13429397131667134,0.004062283430957544,0.0,0.08129284545071165,0.0648874887937174
87,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_87.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_087/calibration.json,0.058,0.05,0.07625460731552458,0.07289056781565828,0.12608300476705694,0.004137926052847852,0.0,0.07874762344832131,0.06703351218299526
95,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_95.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_095/calibration.json,0.068,0.065,0.07715884474953527,0.07269275578556932,0.12608300476705694,0.0013306669920670504,0.0,0.08141245238787276,0.06397305918326587
105,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_105.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_105/calibration.json,0.043,0.04,0.07581397059063702,0.07258737347553135,0.1460400253909367,0.013297867342805818,0.009308505640732016,0.07973102319841845,0.06544372375264425
90,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_90.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_090/calibration.json,0.063,0.07,0.07594437751057041,0.07242455428144282,0.12608300476705694,0.0026578023113481243,0.0,0.07919846863605642,0.0656506399268292
91,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_91.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_091/calibration.json,0.063,0.065,0.07594218563243252,0.07239520576231932,0.12608300476705694,0.0027118594158735917,0.0,0.07746149796428033,0.06732891356035832
100,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_100.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_100/calibration.json,0.038,0.035,0.07192106700795015,0.07238079770904121,0.1546111137771711,0.0052527855453978105,0.001313192636731056,0.07417336456802706,0.07058823085005538
86,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_86.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_086/calibration.json,0.048,0.04,0.07537049326732181,0.07205010594094459,0.13429397131667134,0.0041840954446565465,0.0,0.0772452257431587,0.06685498613873048
94,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_94.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_094/calibration.json,0.048,0.045,0.07373249638563056,0.07177791592880596,0.13429397131667134,0.0013422768843841554,0.0,0.07628676013500835,0.06726907172260357
62,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_62.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_062/calibration.json,0.018,0.07,0.07391733312609085,0.07162096870189658,0.14474310506502508,0.004938266617692889,0.0,0.07027026642374246,0.07297167098005071
76,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_76.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_076/calibration.json,0.018,0.06,0.07342185769253842,0.07132659912640553,0.14450891798938112,0.005066492786719089,0.0012666194492265868,0.07219758972885311,0.07045560852395795
98,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_98.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_098/calibration.json,0.038,0.035,0.07229832012770775,0.07097027670511441,0.15442176669561847,0.005194800194750975,0.0,0.07467385962163473,0.0672666937885941
93,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_93.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_093/calibration.json,0.058,0.06,0.07469771139688627,0.07075283417245404,0.12608300476705694,0.001323621738857947,0.0,0.07678075397269404,0.06472491437221402
67,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_67.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_067/calibration.json,0.018,0.07,0.07404641139744654,0.0706609265369317,0.14474310506502508,0.0037878737920542757,0.0,0.0680907839006372,0.0732310691732262
102,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_102.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_102/calibration.json,0.043,0.035,0.07058227725102482,0.07028920042763341,0.1546111137771711,0.015434078601686878,0.0102893840679918,0.07670979209053144,0.06386860876473538
103,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_103.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_103/calibration.json,0.043,0.04,0.071104618138249,0.07001833917249736,0.1460400253909367,0.010409884394794238,0.003903703523054666,0.07663896125524694,0.06339771708974778
101,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_101.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_101/calibration.json,0.043,0.04,0.07181097809217435,0.0699524155269155,0.1460400253909367,0.007952281284050568,0.003976138142953328,0.07504520342013753,0.06485962763369349
92,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_92.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_092/calibration.json,0.063,0.07,0.07499791102798142,0.06975553786709002,0.12608300476705694,0.003957778642168022,0.0013192562147748264,0.07535178846444926,0.06415928726973076
107,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_107.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_107/calibration.json,0.038,0.035,0.07164850705783546,0.06971609230335632,0.1712785841198895,0.0121130501876575,0.008075365127147599,0.07467385962163473,0.06475832498507791
63,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_63.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_063/calibration.json,0.018,0.07,0.07426134028251344,0.06961184598980798,0.14426384395471856,0.004953555382826675,0.0,0.06471389259095746,0.0745097993886585
109,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_109.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_109/calibration.json,0.038,0.04,0.06998293973322225,0.06932477795250334,0.15770781326614966,0.01312335458030412,0.007874010748353281,0.07562641913746844,0.06302313676753825
108,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_108.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_108/calibration.json,0.033,0.035,0.0713990573719459,0.06907339363324494,0.16622516336208984,0.013377921425363997,0.009364543498997083,0.07341883673131396,0.06472795053517591
104,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_104.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_104/calibration.json,0.038,0.035,0.06918970624662257,0.06810905349847379,0.1489150802753348,0.01342281379695695,0.008053686280251732,0.07460673704903954,0.06161136994790805
173,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_173.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_173/calibration.json,0.023,0.02,0.06489945927257174,0.0665129301124984,0.4037130760014057,0.03624829631999735,0.008155863153058596,0.07125306818784431,0.06177279203715247
106,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_106.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_106/calibration.json,0.028,0.025,0.06690527404484682,0.06648862413284642,0.2022984395416771,0.004051311685278208,0.002700872792659413,0.072934969163021,0.06004227910267183
112,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_112.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_112/calibration.json,0.033,0.035,0.06920607829519851,0.06641948714979043,0.1977332459010388,0.015094334627801183,0.007547164816577016,0.0703389786568338,0.06249999564274704
149,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_149.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_149/calibration.json,0.023,0.015,0.062257512071264384,0.06590803946508078,0.4052889710522614,0.023886077194456037,0.0036747772405812985,0.07561643502981438,0.056199643900347165
155,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_155.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_155/calibration.json,0.023,0.015,0.06501851234231557,0.06573002868987898,0.4073729245877068,0.031305898885880916,0.0071556305497842716,0.07497181171138399,0.05648824566837397
131,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_131.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_131/calibration.json,0.018,0.035,0.06317342158837168,0.06569411220588797,0.32118561368171594,0.025278053892254508,0.005055606976385713,0.07364544653585395,0.057742777875922
153,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_153.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_153/calibration.json,0.028,0.05,0.06605931964362594,0.06540633182016176,0.3040356777596954,0.03155126634627575,0.007887813235179172,0.07694733155101521,0.0538653320893083
185,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_185.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_185/calibration.json,0.018,0.02,0.06275127265116527,0.06539519491439069,0.4594588098066364,0.0486196907672903,0.008240621958395429,0.06774960122060165,0.06304078860817972
111,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_111.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_111/calibration.json,0.023,0.05,0.06824222647488634,0.06519258553617657,0.18412698176507938,0.013289031547079725,0.007973416929211417,0.06937327129700639,0.06101189977534674
125,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_125.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_125/calibration.json,0.018,0.03,0.06880426443584492,0.06481758708088439,0.31236146303977297,0.025191670918191276,0.0032858658801023432,0.06829538809054676,0.06133978607122203
164,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_164.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_164/calibration.json,0.018,0.015,0.06298123256401303,0.06474418375804707,0.4587964740431999,0.050590214841977045,0.011804380103688113,0.06733393705848596,0.06215443045760818
175,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_175.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_175/calibration.json,0.018,0.02,0.06400193614101254,0.06471850805695578,0.4467072158700883,0.046828433228636245,0.01191996153885379,0.06600659799057104,0.06343041812334053
152,/home/achatzigiannis/tivit-logs/manual_training/checkpoints/epoch_152.pt,/home/achatzigiannis/tivit-logs/manual_training/sweeps/lowlogit_v1/epoch_152/calibration.json,0.023,0.05,0.06345051697496801,0.06462155083367445,0.30894776917431543,0.027777773260922838,0.008064511612355755,0.07581911395101248,0.05342398771633642
